post_id;is_featured;score;created_at_day;created_at_daytime;hunter_id;hunter_followers;hunter_has_twitter;hunter_has_website;maker_id;maker_followers;maker_has_twitter;maker_has_website
130322;1;906;2018-07-06;2018-07-06 00:01:00;18280;20490;1;1;99909;1312;1;0
130994;1;43;2018-07-16;2018-07-16 00:15:14;18280;20490;1;1;1352818;5;1;1
130994;1;43;2018-07-16;2018-07-16 00:15:14;18280;20490;1;1;1352818;5;1;1
131515;1;495;2018-07-24;2018-07-24 00:01:00;18280;20490;1;1;747449;21;1;1
131515;1;495;2018-07-24;2018-07-24 00:01:00;18280;20490;1;1;747449;21;1;1
131764;1;522;2018-07-27;2018-07-27 00:00:00;18280;20490;1;1;520015;7154;1;1
131764;1;522;2018-07-27;2018-07-27 00:00:00;18280;20490;1;1;520015;7154;1;1
132088;1;104;2018-08-01;2018-08-01 00:01:00;18280;20490;1;1;606133;57;0;0
132088;1;104;2018-08-01;2018-08-01 00:01:00;18280;20490;1;1;606133;57;0;0
132308;1;297;2018-08-05;2018-08-05 00:01:00;18280;20490;1;1;906942;13;1;1
132308;1;297;2018-08-05;2018-08-05 00:01:00;18280;20490;1;1;906942;13;1;1
132526;1;90;2018-08-07;2018-08-08 00:00:00;18280;20490;1;1;533970;17;0;0
132526;1;90;2018-08-07;2018-08-08 00:00:00;18280;20490;1;1;533970;17;0;0
133207;1;197;2018-08-20;2018-08-20 00:01:00;18280;20490;1;1;606771;30;0;0
133207;1;197;2018-08-20;2018-08-20 00:01:00;18280;20490;1;1;606771;30;0;0
133640;1;342;2018-08-29;2018-08-29 00:01:00;18280;20490;1;1;517613;158;1;1
133640;1;342;2018-08-29;2018-08-29 00:01:00;18280;20490;1;1;517613;158;1;1
135571;1;273;2018-09-24;2018-09-24 14:53:59;18280;20490;1;1;223874;2909;1;0
135571;1;273;2018-09-24;2018-09-24 14:53:59;18280;20490;1;1;223874;2909;1;0
135584;1;78;2018-09-25;2018-09-25 00:01:00;18280;20490;1;1;123575;240;1;1
135584;1;78;2018-09-25;2018-09-25 00:01:00;18280;20490;1;1;123575;240;1;1
135925;1;1034;2018-09-28;2018-09-28 00:01:00;18280;20490;1;1;447318;1038;1;1
135925;1;1034;2018-09-28;2018-09-28 00:01:00;18280;20490;1;1;447318;1038;1;1
137588;1;744;2018-10-23;2018-10-23 00:00:00;18280;20490;1;1;881829;144;1;0
137588;1;744;2018-10-23;2018-10-23 00:00:00;18280;20490;1;1;881829;144;1;0
137874;1;625;2018-10-26;2018-10-26 00:04:02;18280;20490;1;1;969654;647;1;1
137874;1;625;2018-10-26;2018-10-26 00:04:02;18280;20490;1;1;969654;647;1;1
138250;1;601;2018-11-01;2018-11-01 00:21:19;18280;20490;1;1;54086;65;1;1
138250;1;601;2018-11-01;2018-11-01 00:21:19;18280;20490;1;1;54086;65;1;1
139605;1;716;2018-11-20;2018-11-20 00:01:00;18280;20490;1;1;185915;224;1;1
139605;1;716;2018-11-20;2018-11-20 00:01:00;18280;20490;1;1;185915;224;1;1
139694;1;355;2018-11-21;2018-11-21 00:01:00;18280;20490;1;1;1468478;1;0;0
139694;1;355;2018-11-21;2018-11-21 00:01:00;18280;20490;1;1;1468478;1;0;0
147853;1;289;2019-03-09;2019-03-09 00:46:43;18280;20490;1;1;134984;99;1;1
147853;1;289;2019-03-09;2019-03-09 00:46:43;18280;20490;1;1;134984;99;1;1
151390;1;137;2019-04-15;2019-04-15 00:01:00;18280;20490;1;1;603678;102;0;0
151390;1;137;2019-04-15;2019-04-15 00:01:00;18280;20490;1;1;603678;102;0;0
130764;1;74;2018-07-12;2018-07-12 04:48:51;18392;537;1;1;1290962;49;1;1
130764;1;74;2018-07-12;2018-07-12 04:48:51;18392;537;1;1;1290962;49;1;1
133208;1;47;2018-08-20;2018-08-20 00:00:00;18470;466;1;1;280234;5;1;0
133208;1;47;2018-08-20;2018-08-20 00:00:00;18470;466;1;1;280234;5;1;0
131991;1;40;2018-07-30;2018-07-30 20:08:12;18808;3622;1;1;1368379;0;0;0
131991;1;40;2018-07-30;2018-07-30 20:08:12;18808;3622;1;1;1368379;0;0;0
136088;1;197;2018-10-01;2018-10-01 00:43:33;18918;1921;1;1;206940;265;1;1
136088;1;197;2018-10-01;2018-10-01 00:43:33;18918;1921;1;1;206940;265;1;1
138668;1;334;2018-11-07;2018-11-07 01:57:03;18918;1921;1;1;1046792;48;1;1
138668;1;334;2018-11-07;2018-11-07 01:57:03;18918;1921;1;1;1046792;48;1;1
132339;1;225;2018-08-06;2018-08-06 00:01:58;20168;173;1;0;46061;68;1;1
132339;1;225;2018-08-06;2018-08-06 00:01:58;20168;173;1;0;46061;68;1;1
130522;0;8;2018-07-10;2018-07-10 00:01:12;20972;65;1;1;1064855;21;1;1
130522;0;8;2018-07-10;2018-07-10 00:01:12;20972;65;1;1;1064855;21;1;1
129994;1;43;2018-07-01;2018-07-01 04:06:10;21013;46;1;1;1338750;7;0;0
129994;1;43;2018-07-01;2018-07-01 04:06:10;21013;46;1;1;1338750;7;0;0
135498;1;35;2018-09-23;2018-09-23 06:35:46;22891;6419;1;0;1439656;0;0;0
135498;1;35;2018-09-23;2018-09-23 06:35:46;22891;6419;1;0;1439656;0;0;0
130551;1;31;2018-07-10;2018-07-11 00:00:00;23242;266;1;1;46478;480;1;1
130551;1;31;2018-07-10;2018-07-11 00:00:00;23242;266;1;1;46478;480;1;1
135022;1;313;2018-09-16;2018-09-17 00:00:33;23551;380;1;0;536927;18;1;1
135022;1;313;2018-09-16;2018-09-17 00:00:33;23551;380;1;0;536927;18;1;1
139980;1;54;2018-11-24;2018-11-26 00:00:00;23551;380;1;0;777129;506;1;1
139980;1;54;2018-11-24;2018-11-26 00:00:00;23551;380;1;0;777129;506;1;1
135863;1;179;2018-09-27;2018-09-27 01:54:42;23804;283;1;1;117148;3;1;1
135863;1;179;2018-09-27;2018-09-27 01:54:42;23804;283;1;1;117148;3;1;1
131478;0;4;2018-07-23;2018-07-23 06:56:49;23917;157;1;1;13893;213;1;1
131478;0;4;2018-07-23;2018-07-23 06:56:49;23917;157;1;1;13893;213;1;1
134839;1;333;2018-09-19;2018-09-19 01:00:00;24089;581;1;1;1424223;266;1;0
134839;1;333;2018-09-19;2018-09-19 01:00:00;24089;581;1;1;1424223;266;1;0
133148;1;67;2018-08-17;2018-08-18 00:00:00;24911;136;1;1;1395786;1;1;1
133148;1;67;2018-08-17;2018-08-18 00:00:00;24911;136;1;1;1395786;1;1;1
135085;1;176;2018-09-17;2018-09-17 12:00:52;25163;253;1;1;12321;171;1;1
135085;1;176;2018-09-17;2018-09-17 12:00:52;25163;253;1;1;12321;171;1;1
131664;1;48;2018-07-25;2018-07-26 00:00:00;25263;50;1;1;862978;18;1;0
131664;1;48;2018-07-25;2018-07-26 00:00:00;25263;50;1;1;862978;18;1;0
135399;0;3;2018-09-20;2018-09-20 22:43:28;26386;593;1;0;37126;605;1;1
135399;0;3;2018-09-20;2018-09-20 22:43:28;26386;593;1;0;37126;605;1;1
135135;0;4;2018-09-18;2018-09-18 03:25:35;28214;3341;1;1;128727;15818;1;1
135135;0;4;2018-09-18;2018-09-18 03:25:35;28214;3341;1;1;128727;15818;1;1
132680;1;84;2018-08-10;2018-08-10 00:00:00;28314;266;1;0;1380353;3;1;1
132680;1;84;2018-08-10;2018-08-10 00:00:00;28314;266;1;0;1380353;3;1;1
131155;1;139;2018-07-17;2018-07-18 02:39:47;28425;1479;1;1;130548;205;1;1
131155;1;139;2018-07-17;2018-07-18 02:39:47;28425;1479;1;1;130548;205;1;1
141460;1;151;2018-12-23;2018-12-23 00:00:00;28440;42;1;1;1579552;3;1;0
141460;1;151;2018-12-23;2018-12-23 00:00:00;28440;42;1;1;1579552;3;1;0
134683;1;38;2018-09-12;2018-09-12 04:01:47;28572;142;1;1;25985;200;1;0
134683;1;38;2018-09-12;2018-09-12 04:01:47;28572;142;1;1;25985;200;1;0
134498;0;6;2018-09-09;2018-09-09 05:59:58;28582;235;1;1;1416988;0;0;0
134498;0;6;2018-09-09;2018-09-09 05:59:58;28582;235;1;1;1416988;0;0;0
129842;1;402;2018-06-28;2018-06-28 03:52:20;28910;8583;1;1;443829;1107;1;1
129842;1;402;2018-06-28;2018-06-28 03:52:20;28910;8583;1;1;443829;1107;1;1
132139;0;14;2018-08-01;2018-08-01 08:17:28;29402;71;1;1;85108;425;1;1
132139;0;14;2018-08-01;2018-08-01 08:17:28;29402;71;1;1;85108;425;1;1
156466;1;823;2019-05-27;2019-05-27 00:05:00;30131;309;1;1;55668;232;1;1
156466;1;823;2019-05-27;2019-05-27 00:05:00;30131;309;1;1;55668;232;1;1
132398;1;266;2018-08-06;2018-08-06 02:45:33;30639;145;1;1;1316600;54;1;0
132398;1;266;2018-08-06;2018-08-06 02:45:33;30639;145;1;1;1316600;54;1;0
130705;1;260;2018-07-13;2018-07-13 00:00:00;32633;37;1;0;1068821;40;0;0
130705;1;260;2018-07-13;2018-07-13 00:00:00;32633;37;1;0;1068821;40;0;0
135286;1;86;2018-09-19;2018-09-20 00:00:00;32788;36;1;1;917034;100;1;1
135286;1;86;2018-09-19;2018-09-20 00:00:00;32788;36;1;1;917034;100;1;1
135650;1;280;2018-09-25;2018-09-25 11:30:14;33225;6922;1;1;245019;3097;1;1
135650;1;280;2018-09-25;2018-09-25 11:30:14;33225;6922;1;1;245019;3097;1;1
134844;1;304;2018-09-14;2018-09-14 00:00:00;33611;84;1;1;1423628;2;0;1
134844;1;304;2018-09-14;2018-09-14 00:00:00;33611;84;1;1;1423628;2;0;1
130727;1;168;2018-07-12;2018-07-12 02:33:53;33650;1060;1;1;1267;22;1;1
130727;1;168;2018-07-12;2018-07-12 02:33:53;33650;1060;1;1;1267;22;1;1
133058;1;221;2018-08-16;2018-08-17 00:00:00;35217;617;1;1;83487;121;1;0
133058;1;221;2018-08-16;2018-08-17 00:00:00;35217;617;1;1;83487;121;1;0
134102;1;754;2018-09-03;2018-09-03 00:17:33;35217;617;1;1;119227;310;1;1
134102;1;754;2018-09-03;2018-09-03 00:17:33;35217;617;1;1;119227;310;1;1
134190;1;633;2018-09-04;2018-09-05 00:01:00;35484;261;1;1;4756;312;1;1
134190;1;633;2018-09-04;2018-09-05 00:01:00;35484;261;1;1;4756;312;1;1
132586;0;14;2018-08-08;2018-08-08 07:32:33;35881;773;1;1;1377919;1;0;0
132586;0;14;2018-08-08;2018-08-08 07:32:33;35881;773;1;1;1377919;1;0;0
29143;1;2771;2018-08-30;2015-07-28 05:12:28;36143;2674;1;1;9151;808;1;1
29143;1;2771;2018-08-30;2015-07-28 05:12:28;36143;2674;1;1;9151;808;1;1
130501;0;3;2018-07-09;2018-07-09 17:49:12;36219;43;1;1;281618;678;1;1
130501;0;3;2018-07-09;2018-07-09 17:49:12;36219;43;1;1;281618;678;1;1
131562;1;105;2018-07-24;2018-07-25 00:00:00;37010;475;1;1;1246125;15;1;1
131562;1;105;2018-07-24;2018-07-25 00:00:00;37010;475;1;1;1246125;15;1;1
130262;1;180;2018-07-04;2018-07-04 22:38:17;37059;389;1;1;967770;12;1;1
130262;1;180;2018-07-04;2018-07-04 22:38:17;37059;389;1;1;967770;12;1;1
144107;1;41;2019-02-02;2019-02-02 00:00:00;37260;209;1;1;1155595;4;1;0
144107;1;41;2019-02-02;2019-02-02 00:00:00;37260;209;1;1;1155595;4;1;0
133870;1;48;2018-08-29;2018-08-30 00:00:00;37443;148;1;1;823040;5;0;0
133870;1;48;2018-08-29;2018-08-30 00:00:00;37443;148;1;1;823040;5;0;0
151609;1;107;2019-04-16;2019-04-16 08:17:47;38553;318;1;0;553067;19;0;0
151609;1;107;2019-04-16;2019-04-16 08:17:47;38553;318;1;0;553067;19;0;0
134534;1;318;2018-09-10;2018-09-10 00:30:45;39106;2395;1;1;1209339;58;1;1
134534;1;318;2018-09-10;2018-09-10 00:30:45;39106;2395;1;1;1209339;58;1;1
133259;0;22;2018-08-20;2018-08-20 08:19:38;39443;458;1;1;113308;62;1;1
133259;0;22;2018-08-20;2018-08-20 08:19:38;39443;458;1;1;113308;62;1;1
150245;1;1293;2019-04-03;2019-04-03 00:00:00;39657;1491;1;0;731624;467;1;1
150245;1;1293;2019-04-03;2019-04-03 00:00:00;39657;1491;1;0;731624;467;1;1
131907;1;287;2018-07-29;2018-07-30 00:02:14;40523;1115;1;1;582133;366;1;1
131907;1;287;2018-07-29;2018-07-30 00:02:14;40523;1115;1;1;582133;366;1;1
134333;1;193;2018-09-06;2018-09-06 01:59:09;40523;1115;1;1;274789;29;1;1
134333;1;193;2018-09-06;2018-09-06 01:59:09;40523;1115;1;1;274789;29;1;1
130263;1;516;2018-07-04;2018-07-05 00:00:00;42397;219;1;1;88593;124;1;0
130263;1;516;2018-07-04;2018-07-05 00:00:00;42397;219;1;1;88593;124;1;0
136000;1;372;2018-09-29;2018-09-29 00:04:18;42397;219;1;1;88593;124;1;0
136000;1;372;2018-09-29;2018-09-29 00:04:18;42397;219;1;1;88593;124;1;0
136469;1;511;2018-10-06;2018-10-06 00:01:40;42397;219;1;1;88593;124;1;0
136469;1;511;2018-10-06;2018-10-06 00:01:40;42397;219;1;1;88593;124;1;0
137879;1;174;2018-10-28;2018-10-28 00:00:00;42584;133;1;0;159251;654;1;1
137879;1;174;2018-10-28;2018-10-28 00:00:00;42584;133;1;0;159251;654;1;1
135320;1;113;2018-09-20;2018-09-20 01:07:05;42678;922;1;0;212199;100;1;1
135320;1;113;2018-09-20;2018-09-20 01:07:05;42678;922;1;0;212199;100;1;1
131012;0;24;2018-07-16;2018-07-16 05:47:16;43509;97;1;0;26193;681;1;0
131012;0;24;2018-07-16;2018-07-16 05:47:16;43509;97;1;0;26193;681;1;0
133993;0;13;2018-08-31;2018-08-31 05:48:05;44141;46;1;0;1405464;11;0;0
133993;0;13;2018-08-31;2018-08-31 05:48:05;44141;46;1;0;1405464;11;0;0
134213;0;2;2018-09-04;2018-09-04 10:28:53;44141;46;1;0;1405464;11;0;0
134213;0;2;2018-09-04;2018-09-04 10:28:53;44141;46;1;0;1405464;11;0;0
133043;0;12;2018-08-16;2018-08-16 04:08:51;44422;28;1;0;615480;1060;1;1
133043;0;12;2018-08-16;2018-08-16 04:08:51;44422;28;1;0;615480;1060;1;1
133468;0;8;2018-08-22;2018-08-22 07:38:26;44899;107;1;1;804919;40;1;1
133468;0;8;2018-08-22;2018-08-22 07:38:26;44899;107;1;1;804919;40;1;1
135633;0;2;2018-09-25;2018-09-25 07:21:13;45164;1346;1;1;660673;72;1;1
135633;0;2;2018-09-25;2018-09-25 07:21:13;45164;1346;1;1;660673;72;1;1
135871;1;255;2018-09-27;2018-09-28 00:00:00;45470;27;1;1;51693;7;1;1
135871;1;255;2018-09-27;2018-09-28 00:00:00;45470;27;1;1;51693;7;1;1
