version;tags_number;is_featured;score;is_best_time_to_launch;is_best_day_to_launch;is_weekend;positive_description_sentiment;negative_description_sentiment;text_description_length;sentence_length_in_the_description;bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;maker_has_twitter;maker_has_website;maker_followers;maker_started_comment_thread;maker_comment_ratio;thread_length;hunter_is_maker;maker_positive_comment;maker_negative_comment;others_positive_comment;others_negative_comment;topic
-0.252493183220168;-1.1047401479439996;No;-0.5857402631793835;No;No;No;False;False;Medium;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5896603673821803;No;No;No;False;False;Medium;Short;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Medium;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;7.700816817189356;No;0.6020513102680348;No;No;No;True;False;Long;Medium;No;No;Long;No;No;No;Yes;1.7709192665741462;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;Yes;-0.4602969286898872;No;No;Yes;True;False;Long;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;creativity
1.1330326542369504;1.0966490933393394;Yes;-0.26821182275284594;Yes;No;No;True;True;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;0.06355653855789019;No;True;True;True;True;community
-0.252493183220168;-1.1047401479439996;Yes;-0.1153277588437723;No;No;Yes;True;True;Medium;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.06352061061071207;Yes;True;False;False;False;community
-0.252493183220168;-0.5543928376231648;Yes;-0.060446300004617655;No;No;Yes;True;False;Medium;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;Yes;Yes;No;Low;No;-0.4647961339469506;-0.19059775977931434;Yes;True;False;False;False;community
-0.252493183220168;-1.1047401479439996;Yes;0.6177317270792219;No;No;Yes;True;False;Long;Short;No;No;Long;Yes;No;No;Yes;0.6507938291863145;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.06352061061071207;Yes;True;True;False;False;web development
-0.252493183220168;-0.004045527302330114;No;-0.5818201589765868;No;No;No;True;False;Medium;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.5543928376231648;Yes;-0.39757526144513905;No;No;No;False;False;Medium;Medium;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5818201589765868;No;No;No;True;False;Long;Medium;No;No;Short;No;No;No;Yes;1.7709192665741462;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-1.6550874582648343;No;-0.5818201589765868;No;No;No;False;False;Long;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.562219637962603;Yes;No;Yes;True;False;Long;Short;No;Yes;Long;No;No;No;No;-0.46933160820151737;Yes;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;creativity
-0.252493183220168;0.5463017830185046;No;-0.57790005477379;Yes;No;Yes;True;True;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;Yes;0.19436047317717176;No;No;Yes;False;False;Long;Short;No;No;Medium;Yes;Yes;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.3176749089479166;No;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;Yes;1.4291932970581513;No;No;Yes;False;False;Short;Medium;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Medium;Yes;Yes;Yes;Low;No;-0.4647961339469506;1.2072508810753106;Yes;True;True;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5818201589765868;Yes;No;Yes;True;False;Short;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;0.5463017830185046;Yes;-0.3466139068087812;No;No;Yes;True;False;Long;Short;No;No;Medium;No;Yes;No;Yes;0.6507938291863145;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.06355653855789019;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;Yes;-0.4406964076759034;No;No;Yes;False;True;Short;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;Yes;No;No;No;No;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5818201589765868;No;No;Yes;False;False;Short;Medium;No;Yes;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
1.1330326542369504;-1.1047401479439996;No;-0.5504593253542127;No;No;Yes;False;False;Short;Short;Yes;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;Yes;-0.4289360950675131;Yes;No;Yes;True;False;Long;Short;No;No;Short;Yes;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;Yes;No;Yes;Low;No;-0.4647961339469506;0.44478798606369696;Yes;True;False;False;False;creativity
8.060661841522544;-0.5543928376231648;Yes;0.16299963955479768;Yes;No;Yes;True;True;Long;Short;No;No;Long;Yes;Yes;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.5426191169486192;Yes;No;Yes;False;True;Short;Short;No;No;Medium;Yes;No;No;Yes;0.6507938291863145;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5818201589765868;Yes;No;Yes;True;False;Medium;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;Yes;No;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;False;False;False;community
1.1330326542369504;0.5463017830185046;Yes;-0.3936551572423423;No;No;No;False;False;Medium;Medium;No;No;Medium;Yes;Yes;No;No;-0.46933160820151737;No;No;Yes;No;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.06352061061071207;No;False;False;True;False;web development
-0.252493183220168;1.646996403660174;Yes;1.3468711087994194;No;No;No;False;False;Long;Medium;No;No;Long;No;Yes;Yes;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Medium;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.06355653855789019;Yes;True;False;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5700598463681965;Yes;No;Yes;False;False;Medium;Medium;No;No;Long;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;0.5680984646639596;-0.19059775977931434;Yes;True;True;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5739799505709933;Yes;No;Yes;False;False;Medium;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;Yes;0.03755630506530135;Yes;No;Yes;False;True;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;1.646996403660174;Yes;-0.33093348999759414;Yes;Yes;No;True;False;Long;Medium;No;No;Long;Yes;No;No;Yes;1.7709192665741462;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.06352061061071207;No;False;False;True;False;web development
-0.252493183220168;-1.1047401479439996;No;-0.562219637962603;Yes;No;Yes;True;False;Long;Medium;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.5661397421653998;Yes;No;Yes;False;False;Short;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;Yes;1.0175823557644914;No;No;No;True;True;Short;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.8260194335695038;Yes;True;True;False;False;community
-0.252493183220168;2.197343713981009;Yes;-0.3740546362283585;No;No;No;True;False;Long;Medium;No;No;Medium;Yes;Yes;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.3177108368950947;Yes;True;True;False;False;web development
-0.252493183220168;-0.5543928376231648;Yes;-0.43677630347310664;No;No;No;True;False;Long;Medium;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;No;Low;Low;Yes;Yes;No;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;No;-0.5700598463681965;No;No;Yes;False;False;Medium;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;False;False;False;web development
-0.252493183220168;-0.004045527302330114;No;-0.5857402631793835;No;No;Yes;False;False;Long;Short;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.5857402631793835;No;No;Yes;True;False;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;web development
-0.252493183220168;1.0966490933393394;Yes;-0.3936551572423423;No;No;No;False;True;Long;Short;No;No;Long;Yes;No;No;Yes;0.6507938291863145;No;No;No;No;No;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;-0.06352061061071207;Yes;True;False;False;False;creativity
-0.252493183220168;2.7476910243018433;No;-0.5896603673821803;No;No;Yes;True;True;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;No;-0.5857402631793835;No;No;Yes;False;True;Medium;Long;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
2.518558491694069;-1.1047401479439996;No;-0.5857402631793835;No;No;Yes;False;False;Medium;Long;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;creativity
1.1330326542369504;-0.5543928376231648;No;-0.5857402631793835;No;No;Yes;True;False;Long;Long;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;Yes;-0.37013453202556174;Yes;No;No;True;False;Long;Short;No;No;Long;No;Yes;No;Yes;0.6507938291863145;No;No;Yes;No;Yes;Low;Low;Yes;No;Yes;Low;No;-0.4647961339469506;0.06355653855789019;Yes;True;True;False;False;web development
1.1330326542369504;0.5463017830185046;No;-0.5857402631793835;No;No;Yes;True;True;Long;Medium;No;No;Short;No;No;Yes;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;0.5463017830185046;Yes;0.5275693304148964;Yes;Yes;No;True;False;Short;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Medium;No;Yes;Yes;Low;Yes;1.084700713654175;0.19063368772649245;No;True;True;True;False;community
-0.252493183220168;0.5463017830185046;Yes;-0.33877369840318766;No;No;Yes;False;False;Medium;Medium;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;creativity
2.518558491694069;2.197343713981009;Yes;-0.4485366160814969;No;No;Yes;False;False;Short;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;Yes;Yes;No;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;community
-0.252493183220168;-0.004045527302330114;No;-0.5739799505709933;Yes;No;No;False;False;Short;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;web development
-0.252493183220168;-1.1047401479439996;No;-0.5857402631793835;Yes;Yes;No;False;False;Short;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;False;False;False;False;web development
-0.252493183220168;-0.004045527302330114;Yes;-0.029085466382243574;Yes;Yes;No;True;True;Medium;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.06352061061071207;Yes;True;True;False;False;web development
1.1330326542369504;-0.5543928376231648;No;-0.5700598463681965;Yes;Yes;No;False;False;Short;Medium;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;2.6836266419531145;No;No;No;True;False;Short;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.06355653855789019;Yes;True;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;Yes;0.6569327691071895;Yes;Yes;No;True;False;Long;Long;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;0.3802994467347033;0.8260194335695038;Yes;True;True;False;False;community
-0.252493183220168;-0.5543928376231648;Yes;4.773042182043788;Yes;Yes;No;False;False;Short;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Medium;Medium;Yes;Yes;Yes;Low;Yes;0.8634325638167343;3.875871013615958;Yes;True;True;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;3.020755603393636;Yes;Yes;No;True;True;Medium;Short;No;No;Long;No;No;No;Yes;2.891044703961978;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;Yes;0.8463880984931219;2.732176671098538;Yes;True;True;False;False;creativity
-0.252493183220168;1.646996403660174;Yes;0.16299963955479768;Yes;Yes;No;False;False;Medium;Medium;No;No;Medium;No;No;Yes;Yes;0.6507938291863145;No;No;Yes;Yes;Yes;Low;Low;Yes;No;No;Low;No;-0.4647961339469506;0.3177108368950947;No;False;False;True;True;community
-0.252493183220168;-0.5543928376231648;Yes;-0.38973505303954553;Yes;Yes;No;False;False;Short;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;Yes;No;No;Low;Yes;1.3946000831744;0.06355653855789019;Yes;True;True;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;0.7941364162050761;No;No;No;False;False;Short;Medium;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5896603673821803;Yes;Yes;No;False;False;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;Yes;No;No;Low;Yes;2.634197561255301;-0.44475205811651886;Yes;True;True;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.57790005477379;Yes;Yes;No;False;False;Short;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.5896603673821803;Yes;Yes;No;True;False;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;No;-0.5857402631793835;Yes;Yes;No;True;False;Short;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;0.42956672534497736;No;No;No;False;True;Short;Short;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.19059775977931434;Yes;False;False;False;False;community
-0.252493183220168;1.646996403660174;No;-0.5896603673821803;Yes;Yes;No;False;True;Long;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Medium;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;Yes;-0.2721319269556427;No;No;No;False;False;Long;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.06352061061071207;Yes;False;False;False;False;creativity
-0.252493183220168;-1.1047401479439996;No;-0.5857402631793835;No;Yes;No;True;False;Medium;Short;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;No;Yes;Low;Low;No;No;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;No;-0.5857402631793835;No;Yes;No;False;False;Short;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;4.3987329552643475;No;-0.5857402631793835;No;Yes;No;True;True;Long;Medium;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;No;-0.5857402631793835;No;Yes;No;True;False;Long;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5857402631793835;No;Yes;No;True;True;Medium;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;community
-0.252493183220168;1.0966490933393394;No;-0.5739799505709933;No;Yes;No;True;False;Short;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;No;Yes;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;7.150469506868522;No;-0.5269387001374322;No;Yes;No;True;True;Medium;Short;No;No;Short;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;No;False;False;False;False;creativity
-0.252493183220168;2.197343713981009;Yes;1.1979071490931423;Yes;Yes;No;False;False;Medium;Short;No;No;Medium;Yes;No;No;Yes;0.6507938291863145;No;No;Yes;Yes;Yes;High;High;Yes;Yes;No;Low;No;-0.4647961339469506;1.8426366269183219;No;True;False;True;True;community
-0.252493183220168;-0.004045527302330114;No;-0.57790005477379;No;Yes;No;False;False;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;0.5463017830185046;Yes;-0.2329308849276751;No;Yes;No;True;False;Medium;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5896603673821803;No;Yes;No;True;False;Long;Long;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;-0.4406964076759034;No;Yes;No;True;True;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;No;No;Low;Yes;2.634197561255301;-0.44475205811651886;No;True;False;False;False;community
-0.252493183220168;-1.1047401479439996;No;-0.5896603673821803;No;Yes;No;True;True;Long;Medium;No;No;Long;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;community
-0.252493183220168;-0.5543928376231648;No;-0.5857402631793835;No;Yes;No;False;True;Long;Medium;No;Yes;Medium;No;No;No;No;-0.46933160820151737;No;No;No;No;No;Low;Low;No;No;No;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;Yes;-0.3740546362283585;No;No;Yes;True;True;Medium;Short;No;No;Short;No;Yes;No;Yes;0.6507938291863145;No;No;No;No;Yes;Low;Low;No;No;No;Low;No;-0.4647961339469506;0.19063368772649245;No;False;False;True;False;community
-0.252493183220168;-0.004045527302330114;Yes;-0.39757526144513905;No;Yes;No;True;True;Medium;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Medium;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;-0.5543928376231648;Yes;-0.3466139068087812;No;No;No;False;False;Long;Short;No;No;Medium;No;No;No;Yes;1.7709192665741462;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;False;False;False;False;web development
-0.252493183220168;-0.004045527302330114;Yes;1.009742147358898;No;No;No;True;False;Medium;Short;No;No;Long;No;No;No;Yes;0.6507938291863145;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.19063368772649245;Yes;True;False;False;False;community
-0.252493183220168;0.5463017830185046;Yes;0.092437763904456;No;No;No;False;False;Long;Medium;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;web development
-0.252493183220168;0.5463017830185046;Yes;0.68045339432397;No;No;No;False;False;Long;Short;No;No;Medium;No;Yes;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;No;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;No;False;False;True;False;community
1.1330326542369504;1.0966490933393394;Yes;0.02187588825411431;Yes;No;No;True;True;Long;Short;No;Yes;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;0.953096582738106;Yes;True;True;False;False;community
-0.252493183220168;0.5463017830185046;Yes;0.5354095388204899;No;No;No;True;True;Long;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;No;Yes;No;Low;Low;Yes;Yes;No;Low;No;-0.4647961339469506;0.19063368772649245;Yes;True;True;False;False;creativity
-0.252493183220168;-0.004045527302330114;Yes;-0.22117057231928483;No;No;No;True;True;Long;Short;No;No;Short;No;No;No;No;-0.46933160820151737;No;No;Yes;Yes;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;-0.3176749089479166;Yes;True;True;False;False;web development
-0.252493183220168;-1.1047401479439996;Yes;2.664026120939131;No;No;No;True;False;Long;Medium;No;Yes;Long;No;Yes;Yes;Yes;0.6507938291863145;No;No;Yes;No;Yes;Low;Low;Yes;Yes;Yes;Low;No;-0.4647961339469506;1.2072508810753106;No;True;True;True;True;creativity
-0.252493183220168;-0.004045527302330114;Yes;-0.35837421941717146;Yes;No;No;True;True;Long;Short;No;No;Long;No;Yes;No;Yes;0.6507938291863145;No;No;No;No;No;Low;Low;Yes;No;No;Low;Yes;1.6013029626443904;-0.19059775977931434;Yes;True;True;False;False;creativity
-0.252493183220168;-1.1047401479439996;Yes;-0.49557786651505803;Yes;No;No;False;False;Short;Short;Yes;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.5718292072851211;Yes;False;False;False;False;creativity
-0.252493183220168;-0.5543928376231648;Yes;-0.44461651187870016;Yes;No;No;True;False;Medium;Short;No;No;Medium;No;No;No;No;-0.46933160820151737;No;No;No;Yes;Yes;Low;Low;No;Yes;Yes;Low;No;-0.4647961339469506;-0.44475205811651886;Yes;False;False;False;False;creativity
